transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
14037;38;67;5/13/17;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
14038;57;1475;7/1/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14039;48;370;4/4/17;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14040;12;221;9/23/17;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14041;48;2300;8/26/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14042;42;1503;5/27/17;False;Approved;OHM Cycles;Road;medium;small;1810;1610,90
14043;40;131;5/21/17;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
14044;18;1986;6/29/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
14045;95;320;11/1/17;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14046;35;634;2/16/17;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
14047;3;1568;8/13/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14048;34;3251;3/18/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14049;65;2142;2/20/17;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
14050;4;2160;11/13/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14051;39;3331;10/1/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14052;8;525;3/21/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14053;80;1407;7/4/17;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
14054;77;825;12/16/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14055;64;257;2/11/17;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14056;73;447;6/8/17;True;Approved;Solex;Standard;medium;medium;1945,43;333,18
14057;52;3061;3/6/17;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
14058;52;2131;1/19/17;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
14059;1;1591;11/7/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14060;57;426;5/31/17;;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14061;27;386;10/25/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14062;20;1037;7/6/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
14063;95;47;3/15/17;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14064;3;2748;12/24/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14065;42;2104;9/17/17;False;Approved;OHM Cycles;Road;medium;small;1810;1610,90
14066;27;594;7/24/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14067;66;739;3/4/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
14068;24;2044;12/25/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
14069;26;89;12/11/17;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
14070;41;1764;8/14/17;True;Approved;Solex;Road;medium;medium;416,98;312,74
14071;59;640;12/20/17;True;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
14072;2;2237;10/4/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14073;19;359;9/11/17;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
14074;25;3282;4/4/17;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
14075;25;242;8/21/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
14076;13;277;12/9/17;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
14077;43;2946;9/4/17;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
14078;1;2318;4/22/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14079;0;131;5/24/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14080;88;1169;5/27/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
14081;9;2415;7/10/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14082;69;2397;10/22/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
14083;57;2226;10/7/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14084;18;2513;5/12/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
14085;2;2152;6/29/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14086;67;1897;2/19/17;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
14087;100;604;1/26/17;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
14088;57;2465;11/19/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14089;17;549;10/14/17;False;Approved;Solex;Standard;high;medium;1024,66;614,80
14090;92;594;11/14/17;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
14091;35;2001;6/10/17;False;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
14092;89;588;9/16/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
14093;0;366;9/6/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14094;66;1026;12/1/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
14095;9;2568;8/1/17;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14096;39;72;5/10/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14097;3;2649;1/2/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14098;38;2785;6/24/17;False;Approved;Solex;Standard;medium;medium;1577,53;826,51
14099;89;24;10/12/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
14100;75;343;3/24/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14101;100;3478;11/20/17;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
14102;0;601;9/16/17;True;Approved;Solex;Standard;medium;medium;478,16;298,72
14103;9;2495;3/13/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14104;91;1519;4/29/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
14105;10;1351;3/29/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
14106;20;92;1/14/17;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
14107;39;3316;1/14/17;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14108;38;294;5/4/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14109;1;458;11/28/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14110;0;2912;8/5/17;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
14111;7;868;6/20/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14112;21;545;12/24/17;False;Approved;Solex;Standard;medium;large;1071,23;380,74
14113;7;1257;4/18/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14114;99;75;9/21/17;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
14115;25;21;2/12/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
14116;70;942;1/9/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14117;96;1517;3/12/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14118;28;2359;10/9/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
14119;52;2887;3/14/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
14120;90;864;1/24/17;False;Approved;Solex;Standard;low;medium;945,04;507,58
14121;68;2653;6/23/17;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
14122;4;1932;3/23/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14123;53;3055;8/6/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
14124;47;719;6/29/17;False;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
14125;90;2902;6/1/17;True;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
14126;77;2053;2/7/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14127;78;728;6/7/17;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
14128;73;843;3/31/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
14129;64;352;6/9/17;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14130;85;1478;3/30/17;False;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
14131;81;144;2/26/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14132;14;2177;2/4/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
14133;0;2682;5/4/17;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
14134;29;2617;3/12/17;True;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
14135;8;1672;10/10/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14136;24;2304;12/27/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
14137;3;1285;1/2/17;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14138;46;3319;12/8/17;True;Approved;Solex;Standard;low;medium;1289,85;74,51
14139;57;1571;12/25/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14140;54;555;1/2/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14141;0;2709;11/2/17;True;Cancelled;Trek Bicycles;Road;medium;medium;290,62;215,14
14142;97;2472;4/15/17;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14143;61;468;9/27/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14144;7;620;4/30/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14145;27;1134;10/6/17;True;Cancelled;Trek Bicycles;Standard;medium;medium;499,53;388,72
14146;39;1887;1/8/17;False;Cancelled;Giant Bicycles;Standard;medium;large;1812,75;582,48
14147;1;1913;2/8/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14148;0;453;11/19/17;False;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
14149;81;1797;11/6/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14150;41;3225;12/4/17;False;Approved;Solex;Road;medium;medium;416,98;312,74
14151;97;540;3/2/17;True;Approved;Solex;Standard;medium;large;202,62;151,96
14152;91;2673;10/1/17;True;Approved;Solex;Standard;medium;medium;100,35;75,26
14153;33;2906;11/15/17;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
14154;26;1168;6/10/17;True;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
14155;35;316;2/6/17;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
14156;22;1599;10/6/17;False;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
14157;54;1249;9/15/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14158;84;2643;1/27/17;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
14159;50;1678;6/5/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14160;64;3254;6/17/17;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14161;27;1355;10/13/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14162;49;1858;12/9/17;True;Approved;Solex;Standard;medium;large;1061,56;733,58
14163;0;2968;6/26/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14164;16;663;9/23/17;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
14165;85;3417;5/24/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
14166;86;3154;7/28/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
14167;89;1237;7/30/17;;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14168;27;273;8/6/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14169;25;688;10/10/17;True;Approved;OHM Cycles;Standard;high;medium;2005,66;1203,40
14170;50;756;12/5/17;False;Approved;WeareA2B;Standard;medium;small;175,89;131,92
14171;75;1785;11/26/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14172;6;2699;3/18/17;False;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
14173;59;939;11/1/17;False;Approved;Solex;Standard;medium;large;1061,56;733,58
14174;75;2795;5/19/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14175;99;3277;6/11/17;True;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
14176;35;420;3/20/17;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14177;12;450;10/2/17;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
14178;5;2216;1/6/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14179;26;231;1/25/17;False;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
14180;32;3335;5/17/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14181;76;2213;12/15/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
14182;22;2370;6/19/17;False;Approved;Solex;Standard;medium;medium;575,27;431,45
14183;96;490;10/17/17;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14184;11;2015;6/3/17;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14185;40;2803;6/21/17;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
14186;3;347;4/19/17;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14187;35;1285;9/4/17;;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
14188;75;2121;2/10/17;True;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14189;74;1627;4/6/17;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
14190;6;529;3/23/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
14191;5;2909;6/1/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14192;24;912;3/2/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
14193;54;1438;12/2/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14194;19;2383;8/24/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
14195;8;1976;1/27/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
14196;24;3032;11/20/17;True;Approved;Solex;Road;medium;large;1777,8;820,78
14197;76;1677;9/23/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
14198;89;917;11/13/17;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
14199;2;580;5/6/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
14200;45;1163;11/12/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14201;8;542;10/12/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
14202;1;1140;12/24/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14203;85;1831;3/25/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
14204;7;1816;10/11/17;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14205;71;886;8/2/17;False;Approved;Solex;Standard;high;large;1842,92;1105,75
14206;46;656;8/28/17;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
14207;74;680;4/27/17;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14208;45;788;11/13/17;True;Approved;Solex;Standard;medium;medium;441,49;84,99
14209;76;3140;11/20/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14210;53;2650;2/10/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
14211;99;3296;6/14/17;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
14212;72;802;2/20/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14213;0;1352;6/3/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
14214;8;203;1/5/17;True;Approved;Solex;Road;medium;small;1703,52;1516,13
14215;15;2988;2/12/17;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
14216;87;2247;7/26/17;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
14217;2;1545;10/23/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14218;89;3221;2/12/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14219;48;3491;4/29/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14220;77;2001;10/5/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14221;74;2675;5/25/17;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
14222;82;1721;8/29/17;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
14223;22;776;10/22/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
14224;69;1351;1/4/17;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14225;0;1519;2/11/17;False;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
14226;32;2874;10/31/17;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14227;45;1220;2/4/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14228;0;1430;8/6/17;False;Approved;;;;;483,12;
14229;54;3376;8/13/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14230;76;2482;1/30/17;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
14231;9;625;7/21/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
14232;87;1795;10/24/17;False;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
14233;46;3069;10/21/17;False;Approved;Solex;Standard;low;medium;1289,85;74,51
14234;75;2528;12/5/17;False;Approved;Giant Bicycles;Touring;medium;large;1873,97;863,95
14235;70;1988;8/18/17;True;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14236;0;1519;8/18/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
14237;71;1049;4/1/17;True;Approved;Solex;Standard;high;large;1842,92;1105,75
14238;52;1331;8/1/17;False;Approved;Solex;Road;medium;large;1777,8;820,78
14239;34;1985;11/6/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
14240;69;1963;7/22/17;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
14241;30;1879;2/12/17;False;Approved;OHM Cycles;Standard;medium;medium;1227,34;770,89
14242;16;1732;5/28/17;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
14243;32;2494;9/7/17;True;Approved;Giant Bicycles;Standard;high;medium;1179;707,40
14244;71;553;6/13/17;False;Approved;Solex;Standard;high;large;1842,92;1105,75
14245;64;3373;3/18/17;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
14246;61;1735;10/26/17;True;Approved;OHM Cycles;Standard;low;medium;71,16;56,93
14247;6;2455;8/14/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
14248;1;2318;12/14/17;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
14249;81;1921;11/20/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14250;34;12;10/24/17;True;Approved;Norco Bicycles;Road;high;large;774,53;464,72
14251;46;297;2/12/17;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
14252;11;223;11/8/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14253;31;1908;8/2/17;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
14254;91;3206;9/11/17;False;Approved;Solex;Standard;medium;medium;100,35;75,26
14255;14;1494;10/20/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
14256;81;2095;2/28/17;True;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14257;29;1762;4/4/17;False;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
14258;19;540;7/29/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
14259;73;1954;7/7/17;False;Approved;Solex;Standard;medium;medium;1945,43;333,18
14260;4;3184;3/4/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14261;36;1581;8/14/17;False;Approved;Solex;Standard;low;medium;945,04;507,58
14262;13;1335;3/15/17;True;Approved;Solex;Standard;medium;medium;1163,89;589,27
14263;63;2794;6/10/17;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
14264;44;1143;2/3/17;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
14265;35;2464;11/14/17;False;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
14266;100;734;6/5/17;True;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
14267;14;2087;9/9/17;True;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
14268;88;2662;7/19/17;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
14269;0;3193;12/17/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
14270;74;2103;1/10/17;False;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
14271;5;2977;1/18/17;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
14272;66;2531;1/13/17;False;Approved;Solex;Standard;medium;medium;1163,89;589,27
14273;0;3252;12/12/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14274;97;3063;7/22/17;True;Approved;Solex;Standard;medium;large;202,62;151,96
14275;2;2750;2/12/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
14276;15;2503;9/13/17;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
14277;0;3018;12/11/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14278;2;1346;12/14/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
14279;15;3384;2/5/17;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
14280;83;3205;1/3/17;True;Approved;Solex;Touring;medium;large;2083,94;675,03
14281;70;1952;6/16/17;False;Approved;Trek Bicycles;Standard;high;medium;495,72;297,43
14282;39;1355;9/29/17;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
14283;33;1933;10/5/17;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
14284;79;3411;1/16/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
14285;42;1518;1/29/17;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
14286;0;188;10/23/17;False;Approved;Solex;Standard;medium;medium;71,49;53,62
14287;9;1600;12/17/17;True;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
14288;21;963;9/30/17;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
14289;9;2013;12/15/17;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
14290;89;138;7/24/17;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
14291;33;2677;3/24/17;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
14292;6;870;5/5/17;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
14293;54;1505;5/20/17;True;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14294;28;2075;12/26/17;False;Approved;Norco Bicycles;Standard;medium;small;1216,14;1082,36
14295;4;1909;9/17/17;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14296;78;930;12/9/17;;Cancelled;Giant Bicycles;Standard;medium;large;1765,3;709,48
14297;92;548;12/20/17;True;Approved;WeareA2B;Touring;medium;large;1890,39;260,14
14298;45;829;11/16/17;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
14299;2;2763;4/13/17;True;Approved;Solex;Standard;medium;medium;71,49;53,62
14300;84;1256;9/15/17;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
14301;77;2686;8/18/17;False;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
14302;11;186;2/26/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14303;81;1438;1/22/17;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
14304;86;3093;2/3/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
14305;0;1596;6/30/17;True;Approved;;;;;753,01;
14306;8;1132;8/23/17;False;Approved;Solex;Road;medium;small;1703,52;1516,13
14307;5;2448;9/1/17;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
14308;78;185;12/22/17;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
14309;48;125;10/8/17;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14310;86;1331;10/8/17;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
14311;21;1696;5/19/17;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
14312;43;572;9/16/17;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
14313;54;2919;3/9/17;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
14314;48;347;5/11/17;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
14315;11;1159;12/24/17;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14316;11;654;9/28/17;;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
14317;59;2119;1/10/17;True;Approved;Solex;Standard;medium;large;1061,56;733,58
14318;78;1666;7/20/17;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
14319;76;240;4/9/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14320;66;139;1/3/17;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
14321;49;839;9/15/17;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
14322;94;3350;6/24/17;False;Approved;Giant Bicycles;Standard;medium;large;1635,3;993,66
14323;54;1292;8/12/17;False;Approved;WeareA2B;Standard;medium;medium;1292,84;13,44
14324;0;2459;11/7/17;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
14325;53;549;9/25/17;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
14326;19;561;7/11/17;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
14327;79;341;1/5/17;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
14328;68;2932;2/16/17;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
14329;46;1619;9/6/17;True;Approved;Solex;Standard;low;medium;1289,85;74,51
14330;32;1364;2/5/17;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
14331;69;1592;6/26/17;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
14332;18;692;6/29/17;True;Approved;Solex;Standard;medium;medium;575,27;431,45
14333;3;1540;6/29/17;;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
14334;27;2566;10/24/17;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14335;12;2529;8/19/17;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
14336;58;1301;4/9/17;False;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
14337;53;889;11/24/17;True;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
14338;0;1807;1/20/17;False;Approved;WeareA2B;Standard;medium;medium;60,34;45,26
14339;96;2552;11/25/17;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
14340;29;938;8/13/17;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
14341;86;1272;9/9/17;False;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
14342;27;1959;8/11/17;True;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
14343;68;1646;11/18/17;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
14344;72;2104;10/11/17;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
14345;42;2357;11/19/17;False;Approved;OHM Cycles;Road;medium;small;1810;1610,90
14346;36;1398;7/3/17;False;Approved;Solex;Standard;low;medium;945,04;507,58
